Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
CellStationAirTicket,5.0,1.0,30.738101,76.766271,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Sector23/22,5.0,1.0,30.735806,76.767321,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
VISHALTAXISERVICE|OneWayTaxiService|BestTaxiServiceinChandigarh/Mohali/Panchkula.,4.9,70.0,30.692562,76.765838,Transportation,TaxiStand,24,24,2495.6000000000004,4.7808219178082165
FreeParkingLot,5.0,1.0,30.693448,76.770426,Transportation,Airport,24,24,2495.6000000000004,2.75
Sector44BusStop,5.0,1.0,30.7098,76.765239,Transportation,BusStop,24,24,2495.6000000000004,2.75
SatishTaxi,5.0,26.0,30.708024,76.765031,Transportation,TaxiStand,24,24,2495.6000000000004,4.689655172413793
SkyFlyersAirHostessTrainingInstituteinChandigarh,4.7,55.0,30.724469,76.768679,Transportation,Airport,24,24,2495.6000000000004,4.560344827586203
OSCARAHA-AirHostessAcademy,4.4,135.0,30.722258,76.769251,Transportation,Airport,24,24,2495.6000000000004,4.347826086956511
GuruTegBahadurTaxiStand|LuxuryFortunerCarforWeddinginChandigarh,4.9,46.0,30.7176,76.767097,Transportation,TaxiStand,24,24,2495.6000000000004,4.7224489795918405
"ShaheedBhagatSinghInternationalAirport,Chandigarh",4.3,19906.0,30.667955,76.786031,Transportation,Airport,24,24,2495.6000000000004,4.299653423076591
ChandigarhInternationalAirport(IXC),4.0,24.0,30.66887,76.786602,Transportation,Airport,24,24,2495.6000000000004,3.7777777777777777
Chandigarhairport,4.3,425.0,30.667688,76.785845,Transportation,Airport,24,24,2495.6000000000004,4.283878504672867
ChandigarhAirportDepartureTerminal(IXC),4.3,668.0,30.667628,76.785911,Transportation,Airport,24,24,2495.6000000000004,4.289716840536542
IndianRailwayCateringandTourismCorporationLtd,5.0,1.0,30.723304,76.768915,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
KalibariRailwayOverbridge,5.0,1.0,30.694039,76.780041,Transportation,Airport,24,24,2495.6000000000004,2.75
Sector47Market,3.0,6.0,30.695798,76.769413,Transportation,RailwayStation,24,24,2495.6000000000004,2.6666666666666665
IndianRailwayCateringandTourismCorporationLtd,3.8,12.0,30.723304,76.768915,Transportation,RailwayStation,24,24,2495.6000000000004,3.4399999999999995
AromaTaxiStand,3.8,89.0,30.729147,76.771926,Transportation,TaxiStand,24,24,2495.6000000000004,3.741304347826093
Railwaystationchdpkl,5.0,1.0,30.733314,76.779417,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
RailwayReservationCentreSector17,5.0,1.0,30.735581,76.779521,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Sector21A/21,5.0,1.0,30.732751,76.778679,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Sector23/22,5.0,1.0,30.735806,76.767321,Transportation,BusStop,24,24,2495.6000000000004,2.75
Sector22,5.0,1.0,30.730236,76.767062,Transportation,BusStop,24,24,2495.6000000000004,2.75
PlazaPremiumLounge,3.7,21.0,30.733314,76.779417,Transportation,Airport,24,24,2495.6000000000004,3.487500000000001
Sector22/17,4.1,19.0,30.735249,76.778027,Transportation,Airport,24,24,2495.6000000000004,3.813636363636363
PegasusCabs,4.9,286.0,30.750542,76.774262,Transportation,Airport,24,24,2495.6000000000004,4.869896193771639
Sector23/16,5.0,1.0,30.743639,76.771031,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Sector23/16,5.0,1.0,30.743639,76.771031,Transportation,BusStop,24,24,2495.6000000000004,2.75
Sector22/23,5.0,1.0,30.736718,76.769219,Transportation,BusStop,24,24,2495.6000000000004,2.75
"Taxipoint|outstationcabinChandigarh|TaxiinChandigarh|OnewaytaxiChandigarhDelhi,Amritsar,Manali",4.8,150.0,30.740867,76.768711,Transportation,TaxiStand,24,24,2495.6000000000004,4.745098039215679
AnuHome,5.0,1.0,30.692289,76.771776,Transportation,Airport,24,24,2495.6000000000004,2.75
AirForceQuaters,4.0,4.0,30.693718,76.769423,Transportation,Airport,24,24,2495.6000000000004,3.142857142857143
GuruJiTravels,5.0,26.0,30.692579,76.765501,Transportation,TaxiStand,24,24,2495.6000000000004,4.689655172413793
3BRD(BaseRepairDepot),4.4,5.0,30.692186,76.781946,Transportation,Airport,24,24,2495.6000000000004,3.5
Sector32/31,5.0,1.0,30.702771,76.773577,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Two-wheelerparkingofSDCollege,5.0,1.0,30.704541,76.772845,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Sector-33C,4.0,10.0,30.710981,76.772285,Transportation,RailwayStation,24,24,2495.6000000000004,3.5384615384615383
Sector-33C,5.0,1.0,30.710981,76.772285,Transportation,RailwayStation,24,24,2495.6000000000004,2.75
Sector20/33,5.0,1.0,30.719634,76.774377,Transportation,BusStop,24,24,2495.6000000000004,2.75
Sector33/20,5.0,1.0,30.716317,76.776946,Transportation,BusStop,24,24,2495.6000000000004,2.75
Railwaystationchdpkl,3.7,3.0,30.733314,76.779417,Transportation,RailwayStation,24,24,2495.6000000000004,2.85
Sector21A/21,3.9,9.0,30.732751,76.778679,Transportation,RailwayStation,24,24,2495.6000000000004,3.4249999999999994
Sector17/18,3.3,3.0,30.734448,76.781184,Transportation,RailwayStation,24,24,2495.6000000000004,2.65
Sector22/23,4.9,9.0,30.736718,76.769219,Transportation,Airport,24,24,2495.6000000000004,4.175
Sector23/22,4.6,5.0,30.735806,76.767321,Transportation,RailwayStation,24,24,2495.6000000000004,3.625
Sector22/35,5.0,1.0,30.729381,76.766094,Transportation,BusStop,24,24,2495.6000000000004,2.75
AnkitTour&Travel-TaxiServiceinChandigarh,4.9,111.0,30.736747,76.773328,Transportation,TaxiStand,24,24,2495.6000000000004,4.823684210526307
RKTaxiService,4.9,220.0,30.735539,76.778464,Transportation,TaxiStand,24,24,2495.6000000000004,4.860986547085192
HedgeMoneyPrivateLimited,4.5,8.0,30.737068,76.775869,Transportation,Airport,24,24,2495.6000000000004,3.8181818181818175
"Taxipoint|outstationcabinChandigarh|TaxiinChandigarh|OnewaytaxiChandigarhDelhi,Amritsar,Manali",4.8,150.0,30.740867,76.768711,Transportation,Airport,24,24,2495.6000000000004,4.745098039215679
Haridwartourandtravels,2.9,46.0,30.736017,76.776635,Transportation,Airport,24,24,2495.6000000000004,2.844897959183675
Sector23/16,5.0,2.0,30.743639,76.771031,Transportation,RailwayStation,24,24,2495.6000000000004,3.2
CellStationAirTicket,4.5,2.0,30.738101,76.766271,Transportation,RailwayStation,24,24,2495.6000000000004,3.0
StudentHostelSanatanDharamSanskritMahavidyalya,4.8,9.0,30.737323,76.767275,Transportation,RailwayStation,24,24,2495.6000000000004,4.1
Sector22/17,5.0,1.0,30.735249,76.778027,Transportation,BusStop,24,24,2495.6000000000004,2.75
"Chandigarhtaxiservice,taxiserviceinchandigarhGuruTravels",5.0,19.0,30.732814,76.776211,Transportation,TaxiStand,24,24,2495.6000000000004,4.590909090909091
IndiaPost,3.7,67.0,30.696252,76.768002,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.627142857142853
Panchkula,4.5,2.0,30.676789,76.861842,GovernmentBuilding,CityHall,24,24,2495.6000000000004,3.0
Bournemouth,5.0,1.0,30.701128,76.854686,GovernmentBuilding,CityHall,24,24,2495.6000000000004,2.75
SubPostOfficeSector34,3.7,21.0,30.71696,76.767011,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.487500000000001
LibrarianDivisionalLibrary,4.5,948.0,30.720019,76.767345,GovernmentBuilding,Library,24,24,2495.6000000000004,4.492113564668769
IndiaPost,3.6,25.0,30.73937,76.765842,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.4285714285714275
LibrarianDivisionalLibrary,4.5,948.0,30.720019,76.767345,GovernmentBuilding,CityHall,24,24,2495.6000000000004,4.492113564668769
KisanBhavanCandigarh,4.1,23.0,30.739651,76.766781,GovernmentBuilding,CityHall,24,24,2495.6000000000004,3.8576923076923055
YOUNGBLOOD,4.9,8.0,31.026816,75.410647,GovernmentBuilding,Library,24,24,2495.6000000000004,4.1090909090909085
PoliceBeatBox,5.0,1.0,30.713555,76.769944,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,2.75
AadarshLibrary,4.8,11.0,30.696149,76.770035,GovernmentBuilding,Library,24,24,2495.6000000000004,4.199999999999999
AudioVideoLibrary,1.3,3.0,30.694726,76.769618,GovernmentBuilding,Library,24,24,2495.6000000000004,1.65
PartyHall34,4.3,3.0,30.71984,76.768964,GovernmentBuilding,CityHall,24,24,2495.6000000000004,3.15
SubPostOfficesector22,3.3,45.0,30.733344,76.771099,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.21875
FirefoxBikeStation,4.3,181.0,30.727324,76.769196,GovernmentBuilding,FireStation,24,24,2495.6000000000004,4.2624999999999895
Harshdhimanhometown,5.0,1.0,30.913882,76.837001,GovernmentBuilding,CityHall,24,24,2495.6000000000004,2.75
GyanMimansaLibrary,4.7,71.0,30.723231,76.769003,GovernmentBuilding,Library,24,24,2495.6000000000004,4.590540540540535
TricityReader'sParadise,5.0,37.0,30.723409,76.769029,GovernmentBuilding,Library,24,24,2495.6000000000004,4.775
ChandigarhHousingBoard,3.8,299.0,30.746538,76.787202,GovernmentBuilding,CityHall,24,24,2495.6000000000004,3.782119205297992
SubPostOfficesector16,4.9,8.0,30.747358,76.775347,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,4.1090909090909085
PolicePost-Sector22,5.0,1.0,30.735953,76.768363,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,2.75
PoliceBeatBox,5.0,1.0,30.734002,76.770776,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,2.75
SubPostOfficesector31Chandigarh,3.5,26.0,30.702429,76.780949,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.3448275862068964
PoliceStation31,5.0,1.0,30.700921,76.778905,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,2.75
Sector32FireStation,4.0,7.0,30.706487,76.778567,GovernmentBuilding,FireStation,24,24,2495.6000000000004,3.4
RajasthanBhawan,4.1,444.0,30.716136,76.768878,GovernmentBuilding,CityHall,24,24,2495.6000000000004,4.0859060402684255
Chandighar,5.0,1.0,30.720055,76.765606,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,2.75
RegionalPassportOffice,2.1,804.0,30.724046,76.769335,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,2.099628252788078
SubPostOfficeSector21Chandigarh160022,3.9,10.0,30.724813,76.778382,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.461538461538461
PoliceStationsector17Chandigarh,5.0,1.0,30.739094,76.778624,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,2.75
Fire&EmergencyService,4.6,23.0,30.735829,76.780461,GovernmentBuilding,FireStation,24,24,2495.6000000000004,4.299999999999998
CentralAdministrativeTribunalBench,4.7,20.0,30.739196,76.776849,GovernmentBuilding,Courthouse,24,24,2495.6000000000004,4.347826086956523
DTDCInternationalCourier,4.3,10.0,30.694854,76.77015,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.7692307692307687
PoliceBeatBox,5.0,1.0,30.700966,76.765588,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,2.75
SunilElectronics,4.0,4.0,30.691704,76.766973,GovernmentBuilding,PoliceStation,24,24,2495.6000000000004,3.142857142857143
FireStation-IndustrialAreaPhaseII,4.8,4.0,30.696887,76.786874,GovernmentBuilding,FireStation,24,24,2495.6000000000004,3.6
LibraryBlock,4.9,14.0,30.712199,76.782837,GovernmentBuilding,Library,24,24,2495.6000000000004,4.388235294117647
Library,5.0,1.0,30.701894,76.781076,GovernmentBuilding,Library,24,24,2495.6000000000004,2.75
PostalABC,5.0,1.0,30.725485,76.776616,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,2.75
GeneralPostOffice,3.7,229.0,30.741928,76.783585,GovernmentBuilding,PostOffice,24,24,2495.6000000000004,3.6780172413793233
HotlineWithFireStation,5.0,1.0,30.739833,76.782702,GovernmentBuilding,FireStation,24,24,2495.6000000000004,2.75
"Seniorcitizencourt,Chandigarh",5.0,2.0,30.739833,76.782702,GovernmentBuilding,Courthouse,24,24,2495.6000000000004,3.2
DebtRecoveryTribunalIII,4.1,53.0,30.742946,76.78509,GovernmentBuilding,Courthouse,24,24,2495.6000000000004,3.9874999999999967
HotelCityHeart,4.5,6.0,30.732814,76.776211,GovernmentBuilding,CityHall,24,24,2495.6000000000004,3.6666666666666665
CentralStateLibrary,4.5,547.0,30.740312,76.784812,GovernmentBuilding,Library,24,24,2495.6000000000004,4.486363636363636
AppleAuthorisedServiceProvider-F1Infosolutions&ServicesPvtLtd-Chandigarh,4.2,3970.0,30.738436,76.774845,GovernmentBuilding,FireStation,24,24,2495.6000000000004,4.198338786811281
HDFCBANK,5.0,1.0,30.700703,76.764865,FinancialInstitution,Bank,24,24,2495.6000000000004,2.75
UnionBank,3.7,3.0,30.694649,76.770399,FinancialInstitution,Bank,24,24,2495.6000000000004,2.85
AxisBankBranch,5.0,3.0,30.696619,76.767078,FinancialInstitution,Bank,24,24,2495.6000000000004,3.5
S.B.Consultants,3.2,13.0,30.697375,76.767151,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,2.975
FederalBank,4.8,68.0,30.727225,76.769119,FinancialInstitution,Bank,24,24,2495.6000000000004,4.681690140845077
IISMA-IndianInstituteOfStockMarketAnalysis,4.9,244.0,30.721862,76.767796,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.864777327935222
BachatGuru,5.0,11.0,30.708097,76.774289,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.357142857142857
MaloneyInvestmentsPrivateLimited,4.7,17.0,30.719537,76.768149,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.295000000000001
SundaramMutualFund,4.0,9.0,30.727743,76.769098,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,3.5
KDRINDIAWEALTHSOLUTIONSLLP(JMFINANCIALSERVICESLTD),5.0,3.0,30.709621,76.800889,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,3.5
AggarwalSahil&Associates,4.9,22.0,30.721317,76.793719,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.552000000000001
StateBankOfIndiaATM,5.0,1.0,30.695095,76.770327,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
StateBankOfIndiaATM,5.0,5.0,30.697833,76.76666,FinancialInstitution,ATM,24,24,2495.6000000000004,3.875
CAMASTANSINGHCHAMBYAL,5.0,40.0,30.70933,76.773582,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.790697674418604
HDFCBank,2.8,10.0,30.733089,76.778054,FinancialInstitution,Bank,24,24,2495.6000000000004,2.6153846153846154
KarnatakaBank,4.6,24.0,30.727491,76.768081,FinancialInstitution,Bank,24,24,2495.6000000000004,4.311111111111109
BandhanBankChandigarh,4.7,46.0,30.72464,76.76504,FinancialInstitution,Bank,24,24,2495.6000000000004,4.5346938775510175
StateBankOfIndiaATM,5.0,1.0,30.735893,76.768801,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
HDFCBankATM,5.0,1.0,30.732305,76.770221,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
WealthVaultResearchandAnalyticsPvt.Ltd,5.0,52.0,30.745807,76.789002,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.836363636363636
BankOfBaroda,4.6,23.0,30.696939,76.787114,FinancialInstitution,Bank,24,24,2495.6000000000004,4.299999999999998
AxisBankBranch,3.3,3.0,30.697263,76.783608,FinancialInstitution,Bank,24,24,2495.6000000000004,2.65
KotakMahindraBankATM,5.0,1.0,30.694545,76.770636,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
StateBankOfIndia,4.0,3.0,30.697427,76.767102,FinancialInstitution,Bank,24,24,2495.6000000000004,3.0
AxisBankBranch,3.8,9.0,30.715409,76.783603,FinancialInstitution,Bank,24,24,2495.6000000000004,3.35
UnionBankofIndiaATM,5.0,1.0,30.707016,76.775426,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
Simplifysors|MutualFundDistributorInChandigarh|FinancialPlannerInChandigarh,5.0,173.0,30.702503,76.801715,FinancialInstitution,InvestmentFirm,24,24,2495.6000000000004,4.948863636363637
"ICICIBankSector32,Chandigarh-Branch&ATM",3.9,29.0,30.707478,76.775019,FinancialInstitution,Bank,24,24,2495.6000000000004,3.7218750000000016
HDFCBank,2.9,34.0,30.708408,76.77458,FinancialInstitution,Bank,24,24,2495.6000000000004,2.827027027027028
BankOfIndia,3.1,24.0,30.709074,76.774228,FinancialInstitution,Bank,24,24,2495.6000000000004,2.977777777777778
CANARABANK-CHANDIGARHSECTOR32-D,4.9,17.0,30.709639,76.773089,FinancialInstitution,Bank,24,24,2495.6000000000004,4.465000000000001
StateBankOfIndia,3.9,9.0,30.71356,76.768698,FinancialInstitution,Bank,24,24,2495.6000000000004,3.4249999999999994
StateBankOfIndiaATM,4.5,2.0,30.719146,76.773528,FinancialInstitution,ATM,24,24,2495.6000000000004,3.0
PunjabNationalBankATM,5.0,1.0,30.717046,76.776971,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
Punjab&SindBankATM,5.0,1.0,30.725925,76.777109,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
CentralBankOfIndia,3.1,19.0,30.730542,76.773247,FinancialInstitution,Bank,24,24,2495.6000000000004,2.950000000000001
StateBankofIndiaSEC-22DCHANDIGARH,2.9,25.0,30.733481,76.770515,FinancialInstitution,Bank,24,24,2495.6000000000004,2.803571428571428
J&KBank,3.4,44.0,30.738961,76.774368,FinancialInstitution,Bank,24,24,2495.6000000000004,3.3106382978723428
PunjabNationalBank,3.6,20.0,30.733824,76.770157,FinancialInstitution,Bank,24,24,2495.6000000000004,3.391304347826087
AxisBankATM,5.0,1.0,30.734605,76.778096,FinancialInstitution,ATM,24,24,2495.6000000000004,2.75
LandmarkHospital,4.0,535.0,30.712328,76.770406,Hospital,GeneralHospital,24,24,2495.6000000000004,3.9888475836431225
BediHospital(BestMotherandChildCareHospital),4.7,947.0,30.717587,76.769501,Hospital,Children'sHospital,24,24,2495.6000000000004,4.691473684210443
BediHospital(BestMotherandChildCareHospital),4.7,947.0,30.717587,76.769501,Hospital,MaternityHospital,24,24,2495.6000000000004,4.691473684210443
CloudnineHospital-Chandigarh,4.7,3021.0,30.700095,76.78772,Hospital,MaternityHospital,24,24,2495.6000000000004,4.697321428571662
LaEsperanza,4.9,22.0,30.712201,76.765493,Hospital,MentalHealthClinic,24,24,2495.6000000000004,4.552000000000001
PiccadilyCinema(PiccadilySquareMall),4.2,18192.0,30.723604,76.767732,Entertainment,MovieTheater,24,24,2495.6000000000004,4.199637262982895
WaterSculpturePark,5.0,2.0,30.72116,76.765199,Entertainment,AmusementPark,24,24,2495.6000000000004,3.2
Aquariumtunnelchandigarh,3.0,37.0,30.720055,76.765606,Entertainment,Museum,24,24,2495.6000000000004,2.925
HeritagePreservationAtelierPvt.Ltd,4.8,4.0,21.068007,82.752529,Entertainment,Museum,24,24,2495.6000000000004,3.6
VirsaKiddsProductionHouse,5.0,1.0,31.026816,75.410647,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
Park,3.7,3.0,30.697578,76.770867,Entertainment,AmusementPark,24,24,2495.6000000000004,2.85
TerracedGarden,4.5,6010.0,30.714418,76.771636,Entertainment,Museum,24,24,2495.6000000000004,4.498752702477964
Sector46SportsStadium,4.3,1335.0,30.703532,76.769359,Entertainment,SportsComplex,24,24,2495.6000000000004,4.29484304932746
ChandigarhAdministrationSportsComplex,4.5,20.0,30.703378,76.76946,Entertainment,SportsComplex,24,24,2495.6000000000004,4.173913043478261
park,5.0,1.0,30.71667,76.774144,Entertainment,Zoo,24,24,2495.6000000000004,2.75
TerracedGarden,4.5,6010.0,30.714418,76.771636,Entertainment,Zoo,24,24,2495.6000000000004,4.498752702477964
JurassicWorldCarnival,4.1,8.0,30.719131,76.769339,Entertainment,AmusementPark,24,24,2495.6000000000004,3.527272727272728
PushpaGujralScienceCityHeadOffice,3.9,40.0,30.72271,76.770166,Entertainment,Museum,24,24,2495.6000000000004,3.767441860465119
kirantheatre,3.8,401.0,30.733662,76.771259,Entertainment,MovieTheater,24,24,2495.6000000000004,3.7866336633663096
ChandigarhPrideMonument,4.5,2.0,30.702031,76.778412,Entertainment,Museum,24,24,2495.6000000000004,3.0
Sector33C,5.0,1.0,30.710903,76.768998,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
Sector34ExhibtionGround,4.1,3883.0,30.719055,76.769359,Entertainment,MovieTheater,24,24,2495.6000000000004,4.098378795677042
Sub.CityCenter,5.0,1.0,30.719215,76.766608,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
dolphinpark,4.3,328.0,30.728434,76.768834,Entertainment,AmusementPark,24,24,2495.6000000000004,4.279154078549823
TreeboTrendSaffron,3.7,130.0,30.728023,76.770238,Entertainment,Museum,24,24,2495.6000000000004,3.6616541353383374
VividoProjectionScreens,4.8,27.0,30.727357,76.768296,Entertainment,MovieTheater,24,24,2495.6000000000004,4.519999999999999
CurtainHouse,3.9,107.0,30.733941,76.770187,Entertainment,MovieTheater,24,24,2495.6000000000004,3.848181818181812
Sector22D,5.0,1.0,30.733332,76.767556,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
SportsCornerRegd,4.5,6.0,30.734644,76.769979,Entertainment,SportsComplex,24,24,2495.6000000000004,3.6666666666666665
PLATINUMARTSENTERTAINMENT,4.8,35.0,30.740727,76.780101,Entertainment,ComedyClub,24,24,2495.6000000000004,4.578947368421054
VolleyballGround,5.0,1.0,30.744205,76.768354,Entertainment,SportsComplex,24,24,2495.6000000000004,2.75
SportsCoachingcentreforSquashandSwimming,5.0,1.0,30.739651,76.766781,Entertainment,SportsComplex,24,24,2495.6000000000004,2.75
CityBirdSanctuary,4.0,1966.0,30.72858,76.77945,Entertainment,Zoo,24,24,2495.6000000000004,3.996952767902489
InternationalDollsMuseum,4.2,2012.0,30.741178,76.770981,Entertainment,Zoo,24,24,2495.6000000000004,4.196724565756722
YaarBilla(FilmDirectorandCinematographer),4.8,57.0,30.694067,76.77084,Entertainment,MovieTheater,24,24,2495.6000000000004,4.6600000000000055
PremGlassHouse&PhotoFraming,5.0,1.0,30.699582,76.766343,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
JapaneseGarden,4.2,11500.0,30.704525,76.784251,Entertainment,Museum,24,24,2495.6000000000004,4.199426236633334
JapaneseGarden,4.2,11500.0,30.704525,76.784251,Entertainment,Zoo,24,24,2495.6000000000004,4.199426236633334
SuryaFunCityLtd,3.0,3.0,30.732131,76.776845,Entertainment,AmusementPark,24,24,2495.6000000000004,2.5
ShashiFilmsPrivateLimited,3.9,10.0,30.728621,76.776396,Entertainment,MovieTheater,24,24,2495.6000000000004,3.461538461538461
firstfilmstudio,5.0,44.0,30.729247,76.772047,Entertainment,MovieTheater,24,24,2495.6000000000004,4.808510638297872
FunRepublic,5.0,1.0,30.729167,76.771968,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
FishWorld,4.9,12.0,30.729053,76.766175,Entertainment,Museum,24,24,2495.6000000000004,4.319999999999999
Chandigarhbilliardandsookerassociation,5.0,3.0,30.733265,76.771053,Entertainment,SportsComplex,24,24,2495.6000000000004,3.5
CinÃ¯Â¿Â½polisJagat,4.2,9685.0,30.742993,76.785199,Entertainment,MovieTheater,24,24,2495.6000000000004,4.199318744838823
NeelamCinema,3.5,3535.0,30.739671,76.780755,Entertainment,MovieTheater,24,24,2495.6000000000004,3.498728094968909
KrishnaHembrom,5.0,1.0,30.741716,76.774825,Entertainment,MovieTheater,24,24,2495.6000000000004,2.75
NaturalHistoryMuseum,4.5,658.0,30.748094,76.785884,Entertainment,Museum,24,24,2495.6000000000004,4.488653555219365
ChandigarhArchitectureMuseum,4.5,253.0,30.748183,76.7869,Entertainment,Museum,24,24,2495.6000000000004,4.470703125
GandhiMuseum,4.4,110.0,30.748062,76.775912,Entertainment,Museum,24,24,2495.6000000000004,4.336283185840699
InternationalDollsMuseum,4.2,2012.0,30.741178,76.770981,Entertainment,Museum,24,24,2495.6000000000004,4.196724565756722
NationalGalleryofPortraits:Sector17,4.1,15.0,30.740355,76.784918,Entertainment,Museum,24,24,2495.6000000000004,3.750000000000001
CLTATennisStadium,4.4,457.0,30.750623,76.785912,Entertainment,SportsComplex,24,24,2495.6000000000004,4.384347826086993
ShantiKunjPark,4.4,1462.0,30.743855,76.77619,Entertainment,Zoo,24,24,2495.6000000000004,4.395085324231991
ChildrenTrafficPark,4.2,3209.0,30.744232,76.764969,Entertainment,Zoo,24,24,2495.6000000000004,4.197945205479659
RecreationGym,4.5,133.0,30.699889,76.765339,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.444852941176471
ProUltimateGyms-Sec46Chandigarh,4.5,727.0,30.699875,76.765549,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.489726027397261
SaraswatiYogpeeth,5.0,78.0,30.700082,76.765343,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.888888888888889
UrbanGym,4.7,103.0,30.72183,76.770036,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.62358490566037
ChandigarhYogaStudio,4.9,26.0,30.733269,76.767539,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.600000000000002
OziGym&Spa-Sec22,4.2,371.0,30.731003,76.765195,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.182352941176498
PowerzoneGym,4.7,183.0,30.727799,76.768031,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.656451612903239
OctaneFitnessSector32,4.8,380.0,30.708996,76.774072,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.778067885117463
FireGym,4.9,250.0,30.726072,76.776955,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.8656126482213455
Gym13Sector22,4.4,136.0,30.731795,76.776388,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.34820143884891
Maharishiyogahealthfoundation,5.0,40.0,30.721812,76.770096,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.790697674418604
"ProUltimateGyms-Sector32,Chandigarh",5.0,313.0,30.707477,76.775471,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.9715189873417724
"LegaceeGyms,Sector34-A,Chandigarh",4.9,62.0,30.724182,76.769257,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.766153846153847
EliteEdgeGymandSpa,4.6,126.0,30.723376,76.767646,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.539534883720941
YogaofMind,4.5,8.0,30.729689,76.770813,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,3.8181818181818175
TheHappyStretch,4.8,73.0,30.722326,76.779285,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.689473684210533
BodyBuilder,5.0,1.0,30.735085,76.767976,Fitness&Wellness,Gym,24,24,2495.6000000000004,2.75
SportsCoachingcentreforSquashandSwimming,5.0,1.0,30.739651,76.766781,Fitness&Wellness,Gym,24,24,2495.6000000000004,2.75
Gskyfitness,4.9,63.0,30.697627,76.782994,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.768181818181818
IronZoneFitnessHub,4.7,60.0,30.69622,76.76803,Fitness&Wellness,Gym,24,24,2495.6000000000004,4.571428571428567
RMStudio,5.0,20.0,30.694901,76.770174,Fitness&Wellness,YogaStudio,24,24,2495.6000000000004,4.608695652173913
FitnessZoneGym,3.3,7.0,30.697461,76.767086,Fitness&Wellness,Gym,24,24,2495.6000000000004,2.91
